detector_ms,tracker_ms,kalman_ms
0.00,0.05,0.05
0.00,0.06,0.07
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.08,0.09
0.00,0.06,0.08
0.00,0.05,0.07
0.00,0.07,0.09
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.06,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.07,0.06
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.07
0.00,0.06,0.06
1367.44,0.17,0.09
0.00,0.12,0.10
0.00,0.07,0.09
0.00,0.12,0.10
0.00,0.11,0.09
0.00,0.08,0.07
0.00,0.09,0.08
0.00,0.08,0.09
0.00,0.07,0.07
0.00,0.08,0.07
0.00,0.07,0.08
0.00,0.11,0.09
0.00,0.07,0.07
0.00,0.08,0.07
0.00,0.11,0.09
0.00,0.12,0.09
0.00,0.07,0.07
0.00,0.10,0.09
0.00,0.07,0.07
0.00,0.08,0.07
0.00,0.07,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.07,0.06
0.00,0.05,0.05
0.00,0.08,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.03,0.06
0.00,0.06,0.05
0.00,0.06,0.07
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.09,0.07
0.00,0.09,0.08
0.00,0.06,0.06
0.00,0.07,0.06
0.00,0.06,0.07
0.00,0.06,0.05
0.00,0.05,0.06
0.00,0.09,0.06
0.00,0.07,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.07,0.05
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.05,0.06
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.07,0.06
0.00,0.05,0.05
0.00,0.06,0.08
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.05,0.06
1329.59,0.12,0.07
0.00,0.11,0.10
0.00,0.11,0.12
0.00,0.09,0.07
0.00,0.12,0.08
0.00,0.07,0.08
0.00,0.07,0.06
0.00,0.07,0.06
0.00,0.06,0.07
0.00,0.07,0.07
0.00,0.09,0.07
0.00,0.07,0.07
0.00,0.08,0.06
0.00,0.09,0.08
0.00,0.05,0.07
0.00,0.07,0.06
0.00,0.05,0.07
0.00,0.07,0.06
0.00,0.07,0.06
0.00,0.06,0.08
0.00,0.04,0.07
0.00,0.08,0.07
0.00,0.09,0.09
0.00,0.10,0.08
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.06,0.07
0.00,0.05,0.06
0.00,0.08,0.08
0.00,0.07,0.06
0.00,0.06,0.06
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.08,0.07
0.00,0.09,0.08
0.00,0.04,0.07
0.00,0.08,0.07
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.08,0.09
0.00,0.08,0.06
0.00,0.04,0.07
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.05,0.07
0.00,0.03,0.06
0.00,0.07,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.08
0.00,0.06,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.05,0.07
0.00,0.04,0.06
0.00,0.09,0.06
0.00,0.06,0.08
0.00,0.10,0.08
0.00,0.06,0.06
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.06,0.07
0.00,0.07,0.06
0.00,0.07,0.06
0.00,0.09,0.07
0.00,0.08,0.07
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.06,0.09
0.00,0.07,0.05
0.00,0.07,0.05
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.07,0.06
0.00,0.08,0.07
0.00,0.04,0.05
0.00,0.06,0.06
0.00,0.06,0.10
0.00,0.06,0.05
0.00,0.06,0.07
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.06,0.07
0.00,0.07,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.09,0.09
1405.57,0.14,0.08
0.00,0.10,0.08
0.00,0.12,0.09
0.00,0.09,0.07
0.00,0.08,0.08
0.00,0.08,0.07
0.00,0.07,0.07
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.08,0.08
0.00,0.07,0.07
0.00,0.07,0.09
0.00,0.07,0.06
0.00,0.11,0.10
0.00,0.06,0.09
0.00,0.07,0.06
0.00,0.08,0.07
0.00,0.07,0.08
0.00,0.07,0.06
0.00,0.06,0.07
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.07,0.07
0.00,0.06,0.06
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.07
0.00,0.05,0.08
0.00,0.03,0.05
0.00,0.05,0.07
0.00,0.07,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.08,0.06
0.00,0.06,0.06
0.00,0.06,0.08
0.00,0.07,0.07
0.00,0.06,0.06
0.00,0.05,0.07
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.07,0.05
0.00,0.06,0.06
0.00,0.09,0.07
0.00,0.06,0.07
0.00,0.05,0.05
0.00,0.08,0.07
0.00,0.09,0.07
0.00,0.07,0.06
0.00,0.05,0.05
0.00,0.08,0.07
0.00,0.08,0.07
0.00,0.11,0.08
0.00,0.09,0.09
0.00,0.07,0.07
0.00,0.08,0.06
0.00,0.07,0.07
0.00,0.07,0.06
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.08,0.07
0.00,0.06,0.07
0.00,0.07,0.07
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.08,0.06
0.00,0.06,0.08
0.00,0.03,0.05
0.00,0.06,0.05
0.00,0.06,0.07
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
1191.40,0.07,0.07
0.00,0.07,0.09
0.00,0.08,0.09
0.00,0.05,0.07
0.00,0.04,0.07
0.00,0.05,0.06
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.05,0.06
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.07,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.04,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.06,0.07
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.04,0.09
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.03,0.09
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
1145.38,0.12,0.08
0.00,0.12,0.10
0.00,0.11,0.09
0.00,0.04,0.06
0.00,0.08,0.06
0.00,0.07,0.08
0.00,0.07,0.06
0.00,0.04,0.06
0.00,0.06,0.08
0.00,0.04,0.08
0.00,0.07,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.08
0.00,0.04,0.05
0.00,0.04,0.08
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.05,0.09
0.00,0.04,0.05
0.00,0.05,0.08
0.00,0.03,0.06
0.00,0.05,0.07
0.00,0.04,0.06
0.00,0.08,0.09
0.00,0.06,0.06
0.00,0.03,0.05
0.00,0.07,0.08
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.03,0.08
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.06,0.08
0.00,0.04,0.05
0.00,0.03,0.08
0.00,0.03,0.05
0.00,0.04,0.10
0.00,0.05,0.06
0.00,0.06,0.08
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.03,0.06
0.00,0.05,0.06
0.00,0.05,0.08
0.00,0.04,0.06
0.00,0.04,0.05
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.05,0.08
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.06,0.09
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.07
0.00,0.03,0.05
0.00,0.04,0.15
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.04,0.09
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.04,0.08
1103.31,0.09,0.08
0.00,0.08,0.10
0.00,0.08,0.11
0.00,0.05,0.09
0.00,0.05,0.08
0.00,0.04,0.08
0.00,0.05,0.07
0.00,0.04,0.07
0.00,0.05,0.07
0.00,0.04,0.10
0.00,0.05,0.07
0.00,0.09,0.12
0.00,0.05,0.08
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.05,0.07
0.00,0.05,0.07
0.00,0.03,0.09
0.00,0.07,0.09
0.00,0.05,0.06
0.00,0.05,0.07
0.00,0.04,0.08
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.04,0.06
0.00,0.05,0.09
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.04,0.08
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.06,0.06
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.03,0.08
0.00,0.06,0.07
0.00,0.03,0.07
0.00,0.05,0.07
0.00,0.03,0.05
0.00,0.04,0.05
0.00,0.03,0.06
0.00,0.04,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.03,0.05
909.46,0.09,0.07
0.00,0.09,0.08
0.00,0.05,0.08
0.00,0.06,0.08
0.00,0.09,0.06
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.06,0.07
0.00,0.06,0.06
0.00,0.07,0.07
0.00,0.06,0.05
0.00,0.05,0.09
0.00,0.07,0.06
0.00,0.06,0.08
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.07,0.07
0.00,0.08,0.10
0.00,0.03,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.06,0.08
0.00,0.05,0.05
0.00,0.03,0.07
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.06,0.07
0.00,0.05,0.05
0.00,0.05,0.09
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.07,0.07
0.00,0.05,0.09
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.06,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.04,0.06
0.00,0.08,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.06,0.08
0.00,0.04,0.05
0.00,0.05,0.08
0.00,0.04,0.06
0.00,0.06,0.05
0.00,0.05,0.06
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.06,0.05
0.00,0.05,0.09
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.05,0.07
922.41,0.07,0.05
0.00,0.09,0.08
0.00,0.09,0.08
0.00,0.09,0.07
0.00,0.06,0.06
0.00,0.08,0.08
0.00,0.04,0.08
0.00,0.06,0.05
0.00,0.03,0.07
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.07
0.00,0.09,0.08
0.00,0.08,0.07
0.00,0.07,0.06
0.00,0.10,0.09
0.00,0.09,0.09
0.00,0.09,0.08
0.00,0.11,0.09
0.00,0.08,0.08
0.00,0.07,0.09
0.00,0.07,0.07
0.00,0.07,0.07
0.00,0.07,0.06
0.00,0.07,0.07
0.00,0.06,0.06
0.00,0.06,0.09
0.00,0.06,0.05
0.00,0.06,0.09
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.03,0.06
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.07,0.08
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.06,0.05
0.00,0.06,0.08
0.00,0.08,0.09
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.10,0.08
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.08,0.07
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.06,0.05
0.00,0.07,0.07
0.00,0.06,0.05
0.00,0.07,0.07
0.00,0.05,0.06
0.00,0.09,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.09
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.12,0.06
0.00,0.06,0.05
0.00,0.07,0.09
0.00,0.05,0.05
0.00,0.05,0.08
0.00,0.05,0.05
0.00,0.10,0.06
0.00,0.07,0.06
0.00,0.18,0.07
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.10,0.07
0.00,0.06,0.07
0.00,0.08,0.06
0.00,0.10,0.05
0.00,0.06,0.07
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.05,0.05
1001.87,0.09,0.07
0.00,0.20,0.10
0.00,0.17,0.09
0.00,0.07,0.07
0.00,0.09,0.09
0.00,0.19,0.08
0.00,0.03,0.06
0.00,0.05,0.07
0.00,0.03,0.06
0.00,0.04,0.05
0.00,0.03,0.06
0.00,0.04,0.08
0.00,0.04,0.07
0.00,0.03,0.08
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.04,0.08
0.00,0.03,0.07
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.06,0.07
0.00,0.05,0.09
0.00,0.06,0.07
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.03,0.06
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.03,0.08
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.09
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.03,0.06
0.00,0.04,0.07
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.04,0.06
0.00,0.05,0.08
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.06,0.06
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.05,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.03,0.05
0.00,0.04,0.08
0.00,0.03,0.05
899.23,0.11,0.10
0.00,0.11,0.09
0.00,0.06,0.08
0.00,0.11,0.08
0.00,0.09,0.07
0.00,0.07,0.07
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.06,0.10
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.06,0.08
0.00,0.03,0.06
0.00,0.05,0.07
0.00,0.06,0.08
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.08,0.10
0.00,0.05,0.05
0.00,0.06,0.08
0.00,0.07,0.06
0.00,0.06,0.06
0.00,0.03,0.05
0.00,0.08,0.11
0.00,0.03,0.05
0.00,0.03,0.07
0.00,0.05,0.05
0.00,0.03,0.07
0.00,0.04,0.06
0.00,0.04,0.08
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.08
0.00,0.07,0.07
0.00,0.03,0.05
0.00,0.07,0.07
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.05,0.07
0.00,0.03,0.08
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.04,0.06
0.00,0.05,0.07
0.00,0.05,0.08
0.00,0.05,0.06
0.00,0.07,0.08
0.00,0.06,0.06
0.00,0.06,0.05
0.00,0.08,0.07
0.00,0.03,0.06
0.00,0.07,0.06
0.00,0.08,0.07
0.00,0.03,0.07
0.00,0.05,0.07
0.00,0.06,0.07
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.05,0.06
0.00,0.05,0.08
0.00,0.05,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.09,0.08
0.00,0.08,0.07
0.00,0.05,0.06
0.00,0.08,0.07
0.00,0.05,0.05
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.07,0.10
1265.02,0.09,0.09
0.00,0.07,0.12
0.00,0.07,0.10
0.00,0.05,0.07
0.00,0.05,0.09
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.04,0.07
0.00,0.06,0.08
0.00,0.05,0.08
0.00,0.04,0.07
0.00,0.05,0.07
0.00,0.04,0.07
0.00,0.04,0.07
0.00,0.05,0.08
0.00,0.04,0.07
0.00,0.04,0.08
0.00,0.05,0.07
0.00,0.04,0.07
0.00,0.04,0.07
0.00,0.04,0.07
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.06,0.07
0.00,0.03,0.06
0.00,0.06,0.08
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.04,0.07
0.00,0.04,0.08
0.00,0.04,0.06
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.07
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.05,0.08
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.04,0.06
0.00,0.05,0.06
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.06,0.10
0.00,0.06,0.08
0.00,0.04,0.09
0.00,0.03,0.07
0.00,0.03,0.07
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.04,0.07
0.00,0.04,0.08
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.03,0.05
1186.70,0.12,0.08
0.00,0.09,0.09
0.00,0.06,0.09
0.00,0.10,0.08
0.00,0.09,0.08
0.00,0.07,0.07
0.00,0.06,0.06
0.00,0.07,0.06
0.00,0.06,0.08
0.00,0.06,0.06
0.00,0.04,0.08
0.00,0.04,0.06
0.00,0.07,0.09
0.00,0.05,0.06
0.00,0.05,0.08
0.00,0.06,0.08
0.00,0.05,0.08
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.06,0.10
0.00,0.06,0.06
0.00,0.08,0.07
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.06,0.07
0.00,0.08,0.07
0.00,0.05,0.07
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.06,0.06
0.00,0.03,0.07
0.00,0.03,0.05
0.00,0.03,0.05
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.08,0.08
0.00,0.06,0.07
0.00,0.08,0.07
0.00,0.04,0.06
0.00,0.07,0.06
0.00,0.05,0.07
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.03,0.05
0.00,0.03,0.06
0.00,0.05,0.05
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.04,0.06
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.08
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.04,0.05
0.00,0.03,0.05
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.05,0.06
0.00,0.06,0.07
0.00,0.06,0.07
0.00,0.07,0.08
0.00,0.06,0.07
0.00,0.05,0.07
0.00,0.06,0.07
0.00,0.06,0.05
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.08,0.07
0.00,0.05,0.05
0.00,0.07,0.08
0.00,0.04,0.05
0.00,0.04,0.06
0.00,0.05,0.05
0.00,0.06,0.09
0.00,0.06,0.05
0.00,0.07,0.07
0.00,0.05,0.05
854.11,0.09,0.06
0.00,0.06,0.06
0.00,0.08,0.07
0.00,0.06,0.06
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.03,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.06,0.07
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.03,0.06
0.00,0.05,0.06
0.00,0.07,0.06
0.00,0.05,0.06
0.00,0.05,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.05,0.07
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.07,0.07
0.00,0.07,0.07
0.00,0.05,0.05
0.00,0.07,0.05
0.00,0.07,0.08
0.00,0.04,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.06,0.06
0.00,0.06,0.06
0.00,0.07,0.07
0.00,0.05,0.05
0.00,0.07,0.08
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.04
0.00,0.05,0.05
0.00,0.05,0.05
0.00,0.05,0.06
0.00,0.05,0.05
0.00,0.07,0.06
0.00,0.06,0.06
